path_a,split_a,stem_a,path_b,split_b,stem_b,min_phash_dist,dhash_dist,cosine_sim,good_matches,ransac_inliers,inlier_ratio,containment_a_in_b,containment_b_in_a,homography_found
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_135.jpg,train,SANAS_SOCORRO_135,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_133.jpg,val,SANAS_SOCORRO_133,-1,-1,0.97169029712677,1443,1295,0.8974358974358975,0.9615644,0.9615644,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_96.jpg,train,SANAS_NUEVAS_96,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_149.jpg,val,SANAS_NUEVAS_149,-1,-1,0.9569129943847656,21,4,0.19047619047619047,7.82502e-07,9.247751e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_67.jpg,train,ROYA_FONDO_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_89.jpg,val,ROYA_FONDO_89,-1,-1,0.9360058903694153,19,6,0.3157894736842105,0.33800572,0.30044955,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_438.jpg,test,SANAS_SOCORRO_438,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_543.jpg,train,SANAS_NUEVAS_543,-1,-1,0.932853102684021,238,222,0.9327731092436975,0.4509386,0.55114716,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_605.jpg,test,SANAS_NUEVAS_605,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_600.jpg,train,SANAS_NUEVAS_600,-1,-1,0.9533039331436157,4,4,1.0,9.939406e-06,1.1927287e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_217.jpg,test,SANAS_NUEVAS_217,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_142.jpg,train,SANAS_NUEVAS_142,-1,-1,0.9250641465187073,2,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_RECORTES_67.jpg,train,ROYA_RECORTES_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_RECORTES_70.jpg,val,ROYA_RECORTES_70,-1,-1,0.8617693185806274,7,4,0.5714285714285714,0.018992128,0.02848819,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_251.jpg,train,SANAS_NUEVAS_251,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_250.jpg,val,SANAS_NUEVAS_250,-1,-1,0.941791832447052,20,9,0.45,0.80101,0.57215,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_295.jpg,test,SANAS_SOCORRO_295,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_378.jpg,train,SANAS_SOCORRO_378,-1,-1,0.9571546316146851,23,5,0.21739130434782608,4.0458912e-07,4.0458912e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_115.jpg,train,SANAS_NUEVAS_115,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_121.jpg,val,SANAS_NUEVAS_121,-1,-1,0.8918476700782776,18,0,0.0,0.00073572795,0.00066215516,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_70.jpg,train,SANAS_NUEVAS_70,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_139.jpg,val,SANAS_NUEVAS_139,-1,-1,0.8919938206672668,23,5,0.21739130434782608,0.0077674706,0.006355203,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_26.jpg,val,COCO_P_A_2,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_2.jpg,test,ROYA_FONDO_26,12,16,-1.0,11,5,0.45454545454545453,0.08345806,0.08345806,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_386.jpg,train,SANAS_SOCORRO_386,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_413.jpg,val,SANAS_SOCORRO_413,-1,-1,0.9370700120925903,8,4,0.5,0.0013974366,0.0012576929,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_284.jpg,test,SANAS_NUEVAS_284,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_304.jpg,train,SANAS_SOCORRO_304,-1,-1,0.9147111177444458,45,8,0.17777777777777778,9.082613e-09,4.5413064e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_78.jpg,train,ROYA_FONDO_55,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_55.jpg,test,ROYA_FONDO_78,12,20,-1.0,25,6,0.24,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_581.jpg,test,SANAS_NUEVAS_581,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_511.jpg,train,SANAS_NUEVAS_511,-1,-1,0.9397931098937988,8,4,0.5,0.0010742274,0.0009847084,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_515.jpg,test,SANAS_NUEVAS_515,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_521.jpg,train,SANAS_NUEVAS_521,-1,-1,0.9501205086708069,2,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_12.jpg,test,COCO_P_A_12,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_75.jpg,train,COCO_M_A_75,-1,-1,0.9114469885826111,9,5,0.5555555555555556,0.0025374542,0.0022555147,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_487.jpg,train,SANAS_SOCORRO_487,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_459.jpg,val,SANAS_SOCORRO_459,-1,-1,0.8876194357872009,20,6,0.3,0.00046397618,0.00040597917,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_259.jpg,train,SANAS_SOCORRO_259,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_423.jpg,val,SANAS_NUEVAS_423,-1,-1,0.9051922559738159,16,5,0.3125,0.914436,1.828872,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_240.jpg,test,SANAS_SOCORRO_240,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_405.jpg,train,SANAS_NUEVAS_405,-1,-1,0.9222206473350525,20,6,0.3,0.91505754,1.4234228,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_12.jpg,test,COCO_P_A_12,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_26.jpg,train,COCO_P_A_26,-1,-1,0.9430546164512634,15,5,0.3333333333333333,0.07876175,0.08751305,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_468.jpg,train,SANAS_SOCORRO_468,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_413.jpg,val,SANAS_SOCORRO_413,-1,-1,0.9341526031494141,5,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_M_A_90.jpg,test,COCO_M_A_90,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_MA_46.jpg,val,ROYA_MA_46,-1,-1,0.9254366755485535,7,4,0.5714285714285714,0.011183768,0.012781449,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_32.jpg,test,ROYA_FONDO_32,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_74.jpg,train,ROYA_FONDO_74,-1,-1,0.9215691089630127,12,4,0.3333333333333333,0.24455401,0.2794903,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_157.jpg,test,SANAS_NUEVAS_157,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_576.jpg,train,SANAS_NUEVAS_576,-1,-1,0.9320412278175354,6,4,0.6666666666666666,0.0209957,0.02309527,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_111.jpg,test,SANAS_NUEVAS_111,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_24.jpg,train,SANAS_NUEVAS_24,-1,-1,0.9413455724716187,10,4,0.4,0.022486836,0.01839832,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_560.jpg,train,SANAS_NUEVAS_560,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_19.jpg,val,SANAS_SOCORRO_19,-1,-1,0.914703369140625,17,4,0.23529411764705882,0.010399784,0.013519719,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_216.jpg,train,SANAS_NUEVAS_216,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_375.jpg,val,SANAS_NUEVAS_375,16,12,-1.0,19,6,0.3157894736842105,0.0006884984,0.0009638977,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_110.jpg,train,SANAS_SOCORRO_110,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_90.jpg,val,SANAS_SOCORRO_90,-1,-1,0.916304349899292,492,307,0.6239837398373984,0.7987175,0.9762103,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_59.jpg,train,ROYA_P_A_59,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_135.jpg,val,SANAS_NUEVAS_135,-1,-1,0.9113239049911499,14,4,0.2857142857142857,0.0013439328,0.002183891,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_482.jpg,test,SANAS_NUEVAS_482,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_335.jpg,val,SANAS_SOCORRO_335,-1,-1,0.9340885281562805,2369,2341,0.9881806669480794,0.9986427,0.7767221,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_95.jpg,test,MINADO_RECORTES_95,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_23.jpg,train,MINADO_RECORTES_23,-1,-1,0.8518515825271606,8,4,0.5,0.021768572,0.024086343,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_569.jpg,test,SANAS_NUEVAS_569,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_560.jpg,train,SANAS_NUEVAS_560,-1,-1,0.9446679353713989,24,5,0.20833333333333334,0.61470944,0.4728534,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_130.jpg,test,MINEIRO_130,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_133.jpg,train,MINEIRO_133,-1,-1,0.9022220969200134,8,4,0.5,0.00084840454,0.00084840454,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_182.jpg,test,SANAS_SOCORRO_182,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_357.jpg,train,SANAS_NUEVAS_357,-1,-1,0.9395440816879272,92,75,0.8152173913043478,0.829849,0.6638792,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_271.jpg,train,SANAS_NUEVAS_271,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_42.jpg,val,SANAS_SOCORRO_42,-1,-1,0.9657606482505798,300,284,0.9466666666666667,0.99783134,0.66522086,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_238.jpg,test,SANAS_NUEVAS_238,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_41.jpg,train,ROYA_P_A_41,-1,-1,0.9232057929039001,3,0,0.0,0.0,0.0,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_564.jpg,train,SANAS_NUEVAS_564,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_566.jpg,val,SANAS_NUEVAS_566,-1,-1,0.9361928105354309,10,4,0.4,0.036441308,0.05101783,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_24.jpg,train,MINADOR_24,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_427.jpg,val,SANAS_NUEVAS_427,26,12,-1.0,19,5,0.2631578947368421,1.1020237e-06,1.8891834e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_168.jpg,train,MINEIRO_168,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_89.jpg,val,MINEIRO_89,18,12,0.9043093919754028,17,5,0.29411764705882354,0.0005004565,0.0005004565,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_63.jpg,test,MINEIRO_63,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_15.jpg,train,MINEIRO_15,-1,-1,0.8850600123405457,27,6,0.2222222222222222,1.4986311e-07,1.3113022e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_18.jpg,train,MINEIRO_18,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_88.jpg,val,MINEIRO_88,-1,-1,0.9085735082626343,30,6,0.2,0.0073732613,0.0073732613,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_93.jpg,test,SANAS_SOCORRO_93,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_451.jpg,train,SANAS_SOCORRO_451,-1,-1,0.8983568549156189,16,5,0.3125,4.79017e-05,3.353119e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_95.jpg,train,MINADOR_10,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_10.jpg,test,COCO_Muy_A_95,12,14,-1.0,36,6,0.16666666666666666,8.393173e-09,6.357829e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_90.jpg,train,COCO_RECORTE_90,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_12.jpg,val,COCO_RECORTE_12,-1,-1,0.9022711515426636,17,5,0.29411764705882354,0.0012554489,0.0016739318,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_191.jpg,train,SANAS_NUEVAS_191,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_249.jpg,val,SANAS_NUEVAS_249,-1,-1,0.9404564499855042,15,5,0.3333333333333333,0.16638875,0.18151501,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_179.jpg,train,SANAS_SOCORRO_421,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_421.jpg,test,MINEIRO_179,16,12,-1.0,8,4,0.5,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_376.jpg,train,SANAS_NUEVAS_376,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_375.jpg,val,SANAS_NUEVAS_375,-1,-1,0.9091365337371826,14,5,0.35714285714285715,7.5258526e-05,9.578358e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_524.jpg,train,SANAS_NUEVAS_524,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_368.jpg,val,SANAS_SOCORRO_368,-1,-1,0.9405302405357361,14,6,0.42857142857142855,0.004499054,0.00321361,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_456.jpg,train,SANAS_SOCORRO_302,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_302.jpg,test,SANAS_NUEVAS_456,0,0,0.9994619488716125,406,393,0.9679802955665024,0.9999395,0.6999576,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_104.jpg,train,COCO_RECORTE_104,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_88.jpg,val,COCO_RECORTE_88,-1,-1,0.9039742946624756,23,0,0.0,0.0004500548,0.00054006575,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_434.jpg,test,SANAS_NUEVAS_434,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_429.jpg,train,SANAS_NUEVAS_429,-1,-1,0.8684919476509094,19,5,0.2631578947368421,8.304596e-05,8.304596e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_155.jpg,train,MINEIRO_155,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_172.jpg,val,MINEIRO_172,20,12,-1.0,11,4,0.36363636363636365,0.0019141953,0.0019141953,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_490.jpg,train,SANAS_SOCORRO_490,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_599.jpg,val,SANAS_NUEVAS_599,-1,-1,0.9511652588844299,25,19,0.76,0.9070048,1.4108963,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_326.jpg,train,SANAS_SOCORRO_326,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_476.jpg,val,SANAS_NUEVAS_476,-1,-1,0.9559698104858398,359,330,0.9192200557103064,0.9996694,1.4995041,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_495.jpg,train,SANAS_SOCORRO_495,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_387.jpg,val,SANAS_SOCORRO_387,-1,-1,0.9167471528053284,13,4,0.3076923076923077,3.504753e-05,3.504753e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_26.jpg,test,ROYA_FONDO_26,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_42.jpg,train,ROYA_FONDO_42,-1,-1,0.8858598470687866,18,8,0.4444444444444444,0.09506865,0.09506865,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_387.jpg,train,SANAS_NUEVAS_387,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_230.jpg,val,SANAS_SOCORRO_230,-1,-1,0.8955777883529663,9,2,0.2222222222222222,3.973643e-09,4.7683715e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_482.jpg,train,SANAS_SOCORRO_482,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_53.jpg,val,SANAS_SOCORRO_53,-1,-1,0.9416351914405823,8,4,0.5,0.002528897,0.002845009,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_19.jpg,test,COCO_Muy_A_19,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_114.jpg,train,COCO_Muy_A_114,-1,-1,0.87062007188797,22,4,0.18181818181818182,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_39.jpg,test,COCO_P_A_39,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_31.jpg,train,COCO_P_A_31,-1,-1,0.9500609636306763,11,4,0.36363636363636365,0.005308628,0.0047187805,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_71.jpg,test,MINADOR_71,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_1.jpg,train,MINADOR_1,-1,-1,0.8876092433929443,19,6,0.3157894736842105,6.955465e-05,7.949102e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_196.jpg,train,SANAS_SOCORRO_196,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_44.jpg,val,MINEIRO_44,12,26,-1.0,14,5,0.35714285714285715,8.106232e-07,7.2055394e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_24.jpg,train,COCO_Muy_A_24,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_9.jpg,val,COCO_M_A_9,-1,-1,0.8987538814544678,31,5,0.16129032258064516,0.076743804,0.059689626,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_510.jpg,test,SANAS_NUEVAS_510,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_449.jpg,train,SANAS_NUEVAS_449,-1,-1,0.9535634517669678,16,5,0.3125,0.5464494,0.43715957,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_86.jpg,train,COCO_Muy_A_86,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_Muy_A_65.jpg,val,COCO_Muy_A_65,-1,-1,0.9355759620666504,15,5,0.3333333333333333,0.009580429,0.011975536,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_58.jpg,test,COCO_RECORTE_58,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_78.jpg,train,COCO_RECORTE_78,-1,-1,0.9360841512680054,19,7,0.3684210526315789,3.0472875e-06,3.0472875e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_291.jpg,train,SANAS_NUEVAS_291,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_59.jpg,val,SANAS_SOCORRO_59,-1,-1,0.950252890586853,6,4,0.6666666666666666,0.21998164,0.12832262,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_202.jpg,train,SANAS_SOCORRO_202,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_203.jpg,val,SANAS_SOCORRO_203,-1,-1,0.9340637922286987,111,88,0.7927927927927928,0.92130744,0.8554998,True
